Make,Model,Year,Color,Price,Foreign/Local,Engine Type,Mileage
Nissan,Dualis,2009,Silver,"KSh 890,000",Kenyan Used,Automatic,129000
Toyota,Wish,2012,White,"KSh 990,000",Kenyan Used,Automatic,104000
Toyota,Noah,2014,Silver,"KSh 1,950,000",Kenyan Used,Automatic,86000
Subaru,Forester,2008,Silver,"KSh 1,130,000",Kenyan Used,Automatic,173000
Daihatsu,Mira,2015,White,"KSh 680,000",Kenyan Used,Automatic,
Mercedes-Benz,M,2010,Black,"KSh 2,950,000",Kenyan Used,Automatic,146888
Nissan,Note,2015,White,"KSh 950,000",Foreign Used,Automatic,
Daihatsu,Mira,2015,White,"KSh 640,000",Foreign Used,Automatic,
Suzuki,Every,2014,Silver,"KSh 695,000",Kenyan Used,Automatic,135224
Toyota,Passo,2009,Pearl,"KSh 475,000",Foreign Used,Automatic,124444
Isuzu,D-MAX,2014,Red,"KSh 2,770,000",Kenyan Used,Manual,122805
Mercedes-Benz,C250,2015,White,"KSh 4,350,000",Kenyan Used,Automatic,39000
Suzuki,Every,2014,Silver,"KSh 695,000",Kenyan Used,Automatic,180502
Suzuki,Every,2014,Silver,"KSh 690,000",Kenyan Used,Automatic,78080
Toyota,Land,,Black,"KSh 2,570,000",Kenyan Used,Automatic,142503
Land,Rover,2019,Black,"KSh 8,500,000",Foreign Used,Automatic,20000
Toyota,Passo,2016,Black,"KSh 880,000",Foreign Used,Automatic,42000
Mercedes-Benz,C250,2015,White,"KSh 4,300,000",Kenyan Used,Automatic,39000
Mercedes-Benz,C250,2015,White,"KSh 4,250,000",Foreign Used,Automatic,39000
Toyota,Land,2012,Black,"KSh 5,900,000",Kenyan Used,Automatic,110407
Toyota,Ractis,2010,Blue,"KSh 690,000",Kenyan Used,Automatic,
Toyota,Probox,2016,Silver,"KSh 1,050,000",Foreign Used,Automatic,140000
Volkswagen,Tiguan,2017,White,"KSh 3,900,000",Foreign Used,Automatic,11330
Toyota,Spade,2014,White,"KSh 840,000",Kenyan Used,Automatic,80000
Mazda,Axela,2016,Red,"KSh 1,780,000",Foreign Used,Automatic,113000
Toyota,Alphard,2016,White,"KSh 3,750,000",Foreign Used,Automatic,101000
Subaru,Legacy,2014,Black,"KSh 1,800,000",Kenyan Used,Automatic,105000
Suzuki,Wagon,2016,White,"KSh 850,000",Foreign Used,Automatic,78000
Toyota,Noah,2006,Silver,"KSh 695,000",Kenyan Used,Automatic,123808
Toyota,Sienta,2014,White,"KSh 985,000",Kenyan Used,Automatic,123880
Toyota,Auris,2008,Black,"KSh 805,000",Kenyan Used,Automatic,96000
Volvo,S60,2013,Pearl,"KSh 1,350,000",Kenyan Used,Automatic,
Toyota,Passo,2010,Silver,"KSh 485,000",Foreign Used,CVT,115454
Toyota,Land,2003,Silver,"KSh 920,000",Kenyan Used,Automatic,
Toyota,Land,2015,Beige,"KSh 6,399,999",Foreign Used,Automatic,24000
Land,Rover,2016,Brown,"KSh 9,499,999",Foreign Used,Automatic,
Subaru,Outback,2010,Black,"KSh 1,390,000",Kenyan Used,Automatic,181993
Toyota,Noah,2014,Silver,"KSh 1,930,000",Kenyan Used,Automatic,99806
Mercedes-Benz,C200,2014,Red,"KSh 2,400,000",Kenyan Used,Automatic,112000
Subaru,Forester,2016,White,"KSh 3,100,000",Foreign Used,Automatic,73730
Toyota,Harrier,2016,Pearl,"KSh 3,900,000",Foreign Used,Automatic,85733
Lexus,RX,2010,Red,"KSh 1,999,000",Kenyan Used,Automatic,
Toyota,Auris,2008,Gray,"KSh 850,000",Kenyan Used,Automatic,123052
Toyota,Harrier,2008,Silver,"KSh 1,550,000",Foreign Used,CVT,124646
Nissan,Advan,2010,White,"KSh 375,000",Kenyan Used,Automatic,132000
Toyota,Voxy,2002,Pearl,"KSh 550,000",Kenyan Used,Automatic,265950
Toyota,Corolla,2014,Silver,"KSh 1,300,000",Kenyan Used,Automatic,148000
Nissan,1400,1998,White,"KSh 300,000",Kenyan Used,Manual,
Toyota,Noah,2009,Black,"KSh 1,000,000",Foreign Used,CVT,125477
Mazda,CX-5,2017,Red,"KSh 3,300,000",Foreign Used,Automatic,159009
Nissan,Note,2013,Silver,"KSh 680,000",Kenyan Used,Automatic,
Mazda,CX-5,2016,White,"KSh 2,950,000",Foreign Used,Automatic,
Toyota,RAV4,2001,White,"KSh 750,000",Kenyan Used,Automatic,166000
Mitsubishi,ASX,2015,Blue,"KSh 2,150,000",Kenyan Used,CVT,96000
Toyota,Vellfire,2016,Black,"KSh 4,050,000",Foreign Used,Automatic,123500
Toyota,Corolla,2014,Silver,"KSh 1,290,000",Kenyan Used,Automatic,
Toyota,Land,2016,Pearl,"KSh 11,000,000",Foreign Used,AMT,62000
Honda,Fit,2011,Black,"KSh 540,000",Kenyan Used,Automatic,
Toyota,Vitz,2016,Burgundy,"KSh 1,099,999",Foreign Used,Automatic,65000
Toyota,Harrier,2008,White,"KSh 1,570,000",Kenyan Used,Automatic,1550000
Isuzu,D-MAX,2022,Silver,"KSh 4,599,000",Kenyan Used,Manual,42000
Nissan,Sunny,2000,White,"KSh 260,000",Kenyan Used,Automatic,200000
Land,Rover,2016,Gray,"KSh 6,390,000",Foreign Used,Automatic,
Toyota,Wish,2005,White,"KSh 575,000",Kenyan Used,Automatic,
Mazda,Atenza,2013,Black,"KSh 1,330,000",Kenyan Used,Automatic,157340
Nissan,Sunny,2001,Silver,"KSh 375,000",Kenyan Used,Automatic,137000
Suzuki,Alto,2014,Brown,"KSh 565,000",Kenyan Used,Automatic,
BMW,X1,2014,Black,"KSh 1,775,000",Kenyan Used,Automatic,
Toyota,Crown,2013,Silver,"KSh 1,900,000",Kenyan Used,Automatic,
Subaru,Forester,2006,Silver,"KSh 890,000",Kenyan Used,Automatic,
Toyota,Rush,2011,Silver,"KSh 1,360,000",Kenyan Used,Automatic,139853
Toyota,Harrier,2010,White,"KSh 1,780,000",Kenyan Used,Automatic,142852
Subaru,Forester,2006,Silver,"KSh 890,000",Kenyan Used,Automatic,130000
Suzuki,Every,2014,Silver,"KSh 690,000",Kenyan Used,Automatic,130000
Toyota,Harrier,2017,Blue,"KSh 4,150,000",Foreign Used,Automatic,
Toyota,Sienta,2014,White,"KSh 1,400,000",Foreign Used,Automatic,
Toyota,Passo,2016,White,"KSh 900,000",Foreign Used,Automatic,
Toyota,Vanguard,2008,Silver,"KSh 1,500,000",Kenyan Used,Automatic,130000
Toyota,RAV4,2009,Blue,"KSh 1,490,000",Kenyan Used,Automatic,65000
Toyota,Vellfire,2012,White,"KSh 1,580,000",Kenyan Used,Automatic,110000
Toyota,Corolla,2009,Silver,"KSh 835,000",Kenyan Used,Automatic,
Toyota,Axio,2010,White,"KSh 850,000",Kenyan Used,Automatic,
Nissan,Advan,2011,White,"KSh 600,000",Kenyan Used,Automatic,121000
Toyota,ISIS,2014,Silver,"KSh 1,280,000",Kenyan Used,Automatic,
Toyota,Premio,2009,Silver,"KSh 969,000",Kenyan Used,Automatic,171212
Mitsubishi,Mirage,2012,Blue,"KSh 550,000",Kenyan Used,Automatic,
Mazda,Axela,2016,Green,"KSh 2,650,000",Foreign Used,Automatic,56700
Toyota,Ractis,2009,Black,"KSh 560,000",Kenyan Used,Automatic,
Subaru,Forester,2006,Gray,"KSh 870,000",Kenyan Used,Automatic,
Toyota,HiAce,2016,Silver,"KSh 3,100,000",Foreign Used,Automatic,
Toyota,Ractis,2011,Black,"KSh 790,000",Kenyan Used,Automatic,
Subaru,Legacy,2008,Silver,"KSh 900,000",Kenyan Used,Automatic,150000
Toyota,ISIS,2016,Red,"KSh 1,600,000",Foreign Used,Automatic,61000
Toyota,Ractis,2012,Black,"KSh 800,000",Kenyan Used,Automatic,
Toyota,Harrier,2016,White,"KSh 3,790,000",Foreign Used,Automatic,61000
Toyota,Noah,2009,Black,"KSh 1,050,000",Kenyan Used,Automatic,150000
Toyota,Vitz,2012,,"KSh 690,000",Kenyan Used,Automatic,
Toyota,Wish,2010,Black,"KSh 880,000",Kenyan Used,Automatic,114808
Suzuki,Every,2014,Silver,"KSh 690,000",Kenyan Used,Automatic,78080
Toyota,Corolla,2016,Black,"KSh 1,900,000",Foreign Used,Automatic,
Toyota,Land,2011,Black,"KSh 3,500,000",Kenyan Used,Automatic,
Nissan,X-Trail,2007,Black,"KSh 795,000",Kenyan Used,Automatic,
Toyota,Sienta,2006,Blue,"KSh 620,000",Kenyan Used,Automatic,
Isuzu,D-MAX,2022,Silver,"KSh 4,600,000",Kenyan Used,Manual,
Nissan,Wingroad,2008,White,"KSh 560,000",Kenyan Used,Automatic,
Subaru,Legacy,2007,Gray,"KSh 795,000",Kenyan Used,Automatic,115000
Nissan,Sunny,1999,Silver,"KSh 299,000",Kenyan Used,Manual,225000
Toyota,Hilux,2014,White,"KSh 1,999,999",Foreign Used,Manual,95000
Toyota,Sienta,2007,Blue,"KSh 430,000",Kenyan Used,Automatic,
Toyota,Corolla,2005,Gold,"KSh 680,000",Kenyan Used,Automatic,
Nissan,Note,2011,Gray,"KSh 560,000",Kenyan Used,Automatic,123200
Suzuki,Swift,2014,Blue,"KSh 680,000",Kenyan Used,Automatic,
Lexus,RX,2007,Silver,"KSh 1,400,000",Kenyan Used,Automatic,96871
Nissan,Dualis,2007,,"KSh 890,000",Kenyan Used,Automatic,
Nissan,Serena,2013,Silver,"KSh 1,250,000",Kenyan Used,Automatic,125216
Toyota,Corolla,2004,Silver,"KSh 580,000",Kenyan Used,Automatic,
Toyota,Corolla,2006,White,"KSh 650,000",Kenyan Used,Automatic,219000
Land,Rover,2005,Gray,"KSh 2,500,000",Kenyan Used,Automatic,
Toyota,Corolla,2013,Silver,"KSh 1,085,000",Kenyan Used,Automatic,102000
Toyota,Harrier,2008,Black,"KSh 1,600,000",Kenyan Used,Automatic,134000
Nissan,Note,2014,Blue,"KSh 810,000",Foreign Used,Automatic,75230
Toyota,Land,2017,Black,"KSh 7,450,000",Kenyan Used,Automatic,76000
Honda,Fit,2014,Red,"KSh 980,000",Kenyan Used,Automatic,96000
Toyota,Passo,2013,Silver,"KSh 620,000",Kenyan Used,Automatic,88000
Honda,CR-V,2010,Silver,"KSh 1,350,000",Kenyan Used,Automatic,82700
Daihatsu,Mira,2016,Gray,"KSh 750,000",Foreign Used,Automatic,85000
Toyota,Corolla,2010,White,"KSh 900,000",Kenyan Used,Automatic,
Toyota,Corolla,2010,Black,"KSh 800,000",Kenyan Used,Automatic,
Suzuki,Alto,2016,Gray,"KSh 750,000",Foreign Used,Automatic,64600
Toyota,Corolla,2014,White,"KSh 980,000",Kenyan Used,Automatic,
Toyota,Harrier,2008,Black,"KSh 1,550,000",Kenyan Used,Automatic,135000
Suzuki,Every,2014,Silver,"KSh 695,000",Kenyan Used,Automatic,
Toyota,Premio,2013,Silver,"KSh 1,380,000",Kenyan Used,Automatic,
Toyota,Belta,2010,Silver,"KSh 620,000",Kenyan Used,Automatic,
Toyota,Corolla,2015,White,"KSh 1,300,000",Foreign Used,Automatic,
Mitsubishi,Galant,2000,Black,"KSh 200,000",Kenyan Used,Automatic,
Daihatsu,Mira,2015,White,"KSh 680,000",Kenyan Used,Automatic,
Toyota,Land,2006,Green,"KSh 1,400,000",Kenyan Used,Manual,231000
BMW,X5,2007,Silver,"KSh 1,250,000",Kenyan Used,Automatic,
Honda,Shuttle,2016,Silver,"KSh 1,600,000",Foreign Used,Automatic,92000
Land,Rover,2016,Silver,"KSh 6,350,000",Foreign Used,Automatic,
Mazda,CX-5,2016,Black,"KSh 2,650,000",Foreign Used,Automatic,115000
Toyota,Corolla,2002,Black,"KSh 450,000",Kenyan Used,Automatic,
Mitsubishi,RVR,2014,Blue,"KSh 1,800,000",Kenyan Used,CVT,66000
Toyota,Sienta,2012,White,"KSh 860,000",Kenyan Used,Automatic,96000
Toyota,Vitz,2014,Red,"KSh 760,000",Kenyan Used,Automatic,97000
Mitsubishi,Pajero,2010,Silver,"KSh 2,780,000",Kenyan Used,Automatic,
Toyota,Spade,2016,Burgundy,"KSh 1,000,000",Foreign Used,Automatic,45000
Subaru,Impreza,2014,Black,"KSh 1,400,000",Kenyan Used,Automatic,
Toyota,Vitz,2007,Silver,"KSh 590,000",Kenyan Used,Automatic,
Toyota,Sienta,2010,Silver,"KSh 590,000",Kenyan Used,Automatic,
Toyota,Avensis,2006,Silver,"KSh 590,000",Kenyan Used,Automatic,
Mazda,CX-5,2016,Red,"KSh 2,560,000",Foreign Used,Automatic,74000
Lexus,RX,2014,Gold,"KSh 3,100,000",Kenyan Used,Automatic,
Mercedes-Benz,E200,2017,White,"KSh 5,900,000",Foreign Used,Automatic,
Mercedes-Benz,190E,1986,Black,"KSh 390,000",Kenyan Used,Manual,
Toyota,Premio,2017,White,"KSh 2,450,000",Foreign Used,Automatic,48000
Toyota,Voxy,2011,Brown,"KSh 1,235,000",Kenyan Used,Automatic,142000
Toyota,Porte,2015,Red,"KSh 1,000,000",Foreign Used,Automatic,
Toyota,Noah,2008,Black,"KSh 1,050,000",Kenyan Used,Automatic,
Daihatsu,Boon,2016,Silver,"KSh 1,100,000",Foreign Used,Automatic,
Toyota,Raum,2005,Silver,"KSh 560,000",Kenyan Used,Automatic,
Nissan,Pick-Up,1996,Gold,"KSh 285,000",Kenyan Used,Manual,198000
Mazda,Axela,2015,White,"KSh 1,750,000",Foreign Used,Automatic,
Mazda,CX-5,2012,White,"KSh 1,550,000",Kenyan Used,Automatic,145000
Nissan,X-Trail,2016,White,"KSh 2,650,000",Foreign Used,Automatic,
Toyota,Harrier,2009,Gold,"KSh 1,800,000",Kenyan Used,Automatic,96000
Mitsubishi,RVR,2009,Brown,"KSh 1,380,000",Kenyan Used,Automatic,96000
Mazda,Demio,2016,Silver,"KSh 1,270,000",Foreign Used,Automatic,
Toyota,Wish,2004,Red,"KSh 600,000",Kenyan Used,CVT,247220
Peugeot,308,2016,Blue,"KSh 1,880,000",Foreign Used,Automatic,
Mercedes-Benz,C180,2015,Silver,"KSh 1,450,000",Kenyan Used,Automatic,86125
Toyota,Land,2016,White,"KSh 5,700,000",Foreign Used,AMT,24000
Mazda,Demio,2016,Red,"KSh 1,300,000",Foreign Used,Automatic,
Nissan,X-Trail,2009,Black,"KSh 1,100,000",Kenyan Used,Automatic,
Suzuki,Swift,2015,Silver,"KSh 850,000",Kenyan Used,Automatic,98120
Volkswagen,Tiguan,2016,Black,"KSh 3,250,000",Foreign Used,Automatic,
Mitsubishi,Mirage,2013,Silver,"KSh 600,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2008,Gray,"KSh 1,080,000",Kenyan Used,Automatic,
Toyota,Hilux,2013,Gray,"KSh 1,600,000",Kenyan Used,Manual,
Nissan,Note,2015,Silver,"KSh 830,000",Kenyan Used,Automatic,91214
Nissan,Advan,2015,Silver,"KSh 350,000",Kenyan Used,Automatic,
Toyota,Corolla,1999,White,"KSh 450,000",Kenyan Used,Manual,
Toyota,HiAce,2012,White,"KSh 1,460,000",Kenyan Used,Manual,
Toyota,Probox,2014,White,"KSh 700,000",Kenyan Used,Automatic,126000
Subaru,XV,2016,Black,"KSh 2,500,000",Foreign Used,Automatic,
Mazda,Demio,2012,Black,"KSh 680,000",Kenyan Used,Automatic,
Nissan,X-Trail,2014,Black,"KSh 2,050,000",Kenyan Used,Automatic,
Mazda,Demio,2013,Red,"KSh 820,000",Kenyan Used,Automatic,96000
Toyota,Mark,2006,Blue,"KSh 699,999",Kenyan Used,Automatic,96000
Subaru,Outback,2010,White,"KSh 1,450,000",Kenyan Used,Automatic,96000
Volkswagen,Golf,2016,White,"KSh 2,650,000",Foreign Used,Automatic,96000
Subaru,Forester,2006,Silver,"KSh 990,000",Kenyan Used,Automatic,200000
Toyota,Vanguard,2012,White,"KSh 1,690,000",Kenyan Used,Automatic,159599
Land,Rover,2008,Gray,"KSh 2,500,000",Kenyan Used,Automatic,129000
Nissan,Tiida,2005,Brown,"KSh 420,000",Kenyan Used,Automatic,
Mitsubishi,Pajero,1999,White,"KSh 850,000",Kenyan Used,Manual,
Subaru,Impreza,2008,Blue,"KSh 1,400,000",Kenyan Used,Manual,85000
Volkswagen,Tiguan,2016,Silver,"KSh 2,890,000",Foreign Used,Automatic,65000
Mitsubishi,Pajero,2008,Gold,"KSh 730,000",Kenyan Used,Manual,
Land,Rover,2005,Silver,"KSh 2,500,000",Kenyan Used,Automatic,136400
Nissan,March,2015,Red,"KSh 750,000",Foreign Used,Automatic,82000
Toyota,Vitz,2013,Silver,"KSh 750,000",Kenyan Used,Automatic,
Toyota,Hilux,2018,White,"KSh 5,500,000",Foreign Used,Automatic,75000
Toyota,Harrier,2008,White,"KSh 1,550,000",Kenyan Used,Automatic,
Subaru,Outback,2018,Brown,"KSh 3,800,000",Foreign Used,Automatic,67000
New,Toyota,2022,White,"KSh 21,500,000",Brand New,Automatic,2000
Honda,Airwave,2008,Blue,"KSh 670,000",Kenyan Used,Automatic,
Mercedes-Benz,B-Class,2015,Gray,"KSh 1,350,000",Kenyan Used,Automatic,60000
Honda,Insight,2010,White,"KSh 700,000",Kenyan Used,Automatic,
Toyota,Mark,2002,Silver,"KSh 390,000",Kenyan Used,Automatic,168754
Toyota,Premio,2008,Brown,"KSh 1,330,000",Kenyan Used,Automatic,96000
Toyota,Vanguard,2010,Black,"KSh 1,700,000",Kenyan Used,Automatic,96000
Toyota,Vitz,2016,Black,"KSh 1,150,000",Kenyan Used,Automatic,96000
Toyota,Fun,2003,White,"KSh 460,000",Kenyan Used,Automatic,175000
Toyota,Corolla,2011,Black,"KSh 790,000",Kenyan Used,Automatic,
Volkswagen,Golf,2013,Black,"KSh 1,390,000",Kenyan Used,Automatic,126754
Toyota,Land,2006,White,"KSh 2,650,000",Kenyan Used,Automatic,164857
Nissan,Wingroad,2002,Silver,"KSh 350,000",Kenyan Used,Automatic,
BMW,X5,,Black,"KSh 6,250,000",Foreign Used,Automatic,64000
Lexus,NX,2017,Red,"KSh 4,700,000",Foreign Used,AMT,70000
Mitsubishi,Pajero,1999,Green,"KSh 850,000",Kenyan Used,Manual,
Toyota,Land,2012,Blue,"KSh 3,400,000",Kenyan Used,Manual,146895
Nissan,Lafesta,2016,Gray,"KSh 1,400,000",Foreign Used,Automatic,83000
Subaru,Legacy,2005,Silver,"KSh 590,000",Kenyan Used,Automatic,
Honda,CR-V,2012,Gray,"KSh 1,750,000",Kenyan Used,Automatic,145000
Toyota,Mark,2016,Silver,"KSh 1,900,000",Foreign Used,Automatic,97253
Mazda,CX-3,2016,White,"KSh 1,800,000",Foreign Used,Automatic,97000
Volkswagen,Golf,2019,Gray,"KSh 5,450,000",Foreign Used,Automatic,20000
Toyota,Altezza,2006,White,"KSh 350,000",Kenyan Used,Automatic,
Subaru,Forester,2006,Silver,"KSh 890,000",Kenyan Used,Automatic,148331
Toyota,Vanguard,2010,Silver,"KSh 1,500,000",Kenyan Used,Automatic,124096
Toyota,Land,2018,Gold,"KSh 9,500,000",Foreign Used,Automatic,
Toyota,Land,2014,White,"KSh 3,500,000",Kenyan Used,Manual,190000
Suzuki,Wagon,2017,White,"KSh 950,000",Kenyan Used,Automatic,140000
Nissan,X-Trail,2012,Silver,"KSh 1,250,000",Foreign Used,Automatic,123808
Honda,Fit,2015,Pearl,"KSh 1,550,000",Foreign Used,Automatic,
Toyota,Probox,2016,White,"KSh 1,130,000",Foreign Used,Automatic,129000
Toyota,Corolla,2003,Silver,"KSh 590,000",Kenyan Used,Automatic,178000
Mercedes-Benz,C200,2016,White,"KSh 4,300,000",Foreign Used,Automatic,32587
BMW,X5,2016,Black,"KSh 6,550,000",Foreign Used,Automatic,
Toyota,Ractis,2008,Gray,"KSh 480,000",Kenyan Used,Automatic,
Nissan,Murano,2011,Red,"KSh 1,400,000",Kenyan Used,Automatic,90000
Toyota,Noah,2008,Gray,"KSh 850,000",Kenyan Used,Automatic,
Isuzu,D-MAX,2010,White,"KSh 1,290,000",Kenyan Used,Manual,126564
Suzuki,Solio,2016,Blue,"KSh 900,000",Foreign Used,Automatic,
Toyota,Land,2008,Black,"KSh 4,500,000",Kenyan Used,Automatic,123000
Toyota,Corolla,1999,White,"KSh 400,000",Kenyan Used,Automatic,
Toyota,Ractis,2017,Purple,"KSh 1,350,000",Foreign Used,Automatic,54723
Toyota,Passo,2011,Silver,"KSh 590,000",Kenyan Used,Automatic,
Toyota,Allion,2009,Silver,"KSh 890,000",Kenyan Used,Automatic,158466
Toyota,Axio,2008,White,"KSh 590,000",Kenyan Used,Automatic,129000
Nissan,Murano,2011,Red,"KSh 1,400,000",Kenyan Used,Automatic,95000
Toyota,C-HR,2017,Blue,"KSh 4,500,000",Foreign Used,Automatic,46000
Toyota,Corolla,2010,Gray,"KSh 745,000",Kenyan Used,Automatic,169494
Toyota,Pixis,2016,Pink,"KSh 850,000",Foreign Used,Automatic,93145
Nissan,Advan,2006,White,"KSh 365,000",Kenyan Used,Automatic,283231
Mercedes-Benz,C200,2011,Black,"KSh 1,730,000",Kenyan Used,Automatic,96000
Mazda,CX-5,2017,Red,"KSh 3,500,000",Foreign Used,Automatic,
Toyota,Spade,2015,Black,"KSh 1,200,000",Foreign Used,Automatic,
Toyota,Corolla,2008,White,"KSh 750,000",Kenyan Used,Automatic,112000
Mazda,Axela,2010,Silver,"KSh 650,000",Kenyan Used,Automatic,168000
Toyota,Passo,2017,Red,"KSh 1,000,000",Foreign Used,Automatic,32580
Toyota,RAV4,2010,White,"KSh 1,599,000",Kenyan Used,Automatic,
Audi,Q7,2016,White,"KSh 6,700,000",Foreign Used,Automatic,
Toyota,Corolla,2000,White,"KSh 485,000",Kenyan Used,Automatic,149551
Toyota,Corolla,2007,Black,"KSh 640,000",Kenyan Used,Automatic,167848
Toyota,Premio,2016,Black,"KSh 2,050,000",Foreign Used,Automatic,75000
Toyota,RAV4,2011,Black,"KSh 1,280,000",Kenyan Used,Automatic,
Toyota,Land,2015,Gold,"KSh 2,600,000",Kenyan Used,Automatic,
Toyota,Premio,2008,Silver,"KSh 1,100,000",Kenyan Used,Automatic,
Toyota,Ractis,2007,Silver,"KSh 580,000",Kenyan Used,Automatic,140000
Nissan,Note,2014,Black,"KSh 785,000",Kenyan Used,Automatic,118000
Peugeot,308,2017,Black,"KSh 4,500,000",Foreign Used,Automatic,
Nissan,Serena,2013,Black,"KSh 1,050,000",Kenyan Used,Automatic,195794
Toyota,Axio,2016,Silver,"KSh 1,670,000",Foreign Used,Automatic,85733
Mazda,Atenza,2016,Blue,"KSh 2,350,000",Foreign Used,Automatic,
Toyota,Harrier,2007,White,"KSh 990,000",Foreign Used,Automatic,125444
Land,Rover,2016,Red,"KSh 5,200,000",Foreign Used,Automatic,32180
Mazda,CX-5,2017,Silver,"KSh 3,400,000",Foreign Used,AMT,124000
Nissan,NV200,2014,Silver,"KSh 1,000,000",Kenyan Used,Automatic,123808
Subaru,Impreza,2016,Silver,"KSh 2,750,000",Foreign Used,Automatic,
Toyota,Allion,2010,Silver,"KSh 1,270,000",Kenyan Used,Automatic,96000
Peugeot,208,2016,White,"KSh 1,380,000",Foreign Used,Automatic,93000
Mazda,Demio,2012,White,"KSh 590,000",Kenyan Used,Automatic,115522
Suzuki,Vitara,1998,Green,"KSh 285,000",Kenyan Used,Manual,
Peugeot,308,2016,Red,"KSh 1,760,000",Foreign Used,Automatic,68000
Ford,Fiesta,2016,Blue,"KSh 1,420,000",Foreign Used,Automatic,
Toyota,Land,2016,White,"KSh 10,800,000",Foreign Used,Automatic,64000
Mitsubishi,Pajero,1991,Gray,"KSh 520,000",Kenyan Used,Manual,
Toyota,Passo,2012,Beige,"KSh 595,000",Kenyan Used,Automatic,142000
Suzuki,Alto,2017,White,"KSh 465,000",Kenyan Used,Manual,
Subaru,Outback,2004,Black,"KSh 860,000",Kenyan Used,Automatic,
Toyota,Land,2016,Black,"KSh 11,000,000",Foreign Used,AMT,80000
Toyota,Sienta,2016,Silver,"KSh 1,480,000",Foreign Used,Automatic,105748
Toyota,Corolla,2008,Silver,"KSh 850,000",Kenyan Used,Automatic,
Suzuki,Alto,2015,White,"KSh 685,000",Foreign Used,Automatic,
Suzuki,Alto,2014,Pearl,"KSh 595,000",Foreign Used,Automatic,124644
Subaru,Impreza,2014,Silver,"KSh 1,280,000",Kenyan Used,Automatic,160000
Toyota,RAV4,2000,White,"KSh 320,000",Kenyan Used,Manual,
Toyota,Ractis,2011,Silver,"KSh 780,000",Foreign Used,CVT,123444
Toyota,Avensis,2006,Silver,"KSh 590,000",Kenyan Used,Automatic,
Toyota,Passo,2013,Purple,"KSh 650,000",Kenyan Used,Automatic,
Toyota,Harrier,2010,Black,"KSh 1,850,000",Kenyan Used,Automatic,96000
Toyota,Hilux,2009,Ivory,"KSh 1,380,000",Kenyan Used,Manual,
Honda,CR-V,2015,Black,"KSh 2,500,000",Kenyan Used,Automatic,105000
Toyota,Land,2006,White,"KSh 4,300,000",Kenyan Used,Automatic,177000
Mitsubishi,Outlander,2016,Black,"KSh 3,250,000",Foreign Used,Automatic,75000
Suzuki,Wagon,2016,Silver,"KSh 800,000",Foreign Used,Automatic,143804
Toyota,Land,2016,White,"KSh 9,900,000",Foreign Used,Automatic,
Toyota,Land,2016,Black,"KSh 11,000,000",Foreign Used,Automatic,69000
Honda,Fit,2008,Gray,"KSh 490,000",Kenyan Used,Automatic,
Honda,Grace,2016,Silver,"KSh 1,500,000",Foreign Used,Automatic,41000
Subaru,Impreza,2013,Black,"KSh 1,350,000",Kenyan Used,Automatic,143020
Nissan,Note,2016,Red,"KSh 980,000",Kenyan Used,CVT,96000
Toyota,Corolla,2002,Gray,"KSh 420,000",Kenyan Used,Automatic,
Toyota,C-HR,2017,Black,"KSh 3,700,000",Foreign Used,Automatic,75000
Honda,CR-V,2012,Gray,"KSh 1,890,000",Kenyan Used,Automatic,96655
Nissan,Advan,2009,White,"KSh 370,000",Kenyan Used,Automatic,165846
Toyota,Land,2016,Gray,"KSh 12,200,000",Foreign Used,Automatic,23000
Toyota,Premio,2008,Silver,"KSh 720,000",Kenyan Used,Automatic,125000
Toyota,Corsa,2000,Blue,"KSh 250,000",Kenyan Used,Automatic,187649
Toyota,ISIS,2010,Blue,"KSh 750,000",Kenyan Used,Automatic,98663
Toyota,Vitz,2014,White,"KSh 880,000",Kenyan Used,Automatic,
Honda,Vezel,2016,Brown,"KSh 3,100,000",Foreign Used,Automatic,29000
Toyota,Land,2015,Green,"KSh 6,390,000",Foreign Used,Automatic,85000
Toyota,Mark,2013,Black,"KSh 1,520,000",Kenyan Used,Automatic,72000
Ford,Ranger,2014,Orange,"KSh 4,750,000",Kenyan Used,Automatic,96000
Toyota,Land,2016,White,"KSh 5,900,000",Foreign Used,Automatic,
Toyota,Crown,2016,Blue,"KSh 2,700,000",Foreign Used,AMT,55000
